yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.02 (214) 14:40:23    5.1   189.0   331.0
2017.08.02 (214) 14:45:11    5.4   182.0   371.0
2017.08.02 (214) 14:49:59    5.1   190.0   361.0
2017.08.02 (214) 14:55:23    5.2   185.0   339.0
2017.08.02 (214) 15:00:11    5.3   182.0   328.0
2017.08.02 (214) 15:04:59    5.2   178.0   328.0
2017.08.02 (214) 15:10:23    5.1   175.0   335.0
2017.08.02 (214) 15:15:11    5.2   182.0   332.0
2017.08.02 (214) 15:19:59    5.1   173.0   334.0
2017.08.02 (214) 15:25:23    5.3   175.0   349.0
2017.08.02 (214) 15:30:11    5.2   173.0   352.0
2017.08.02 (214) 15:34:59    5.2   185.0   337.0
2017.08.02 (214) 15:40:23    5.3   176.0   343.0
2017.08.02 (214) 15:45:11    5.3   175.0   332.0
2017.08.02 (214) 15:49:59    5.5   169.0   323.0
2017.08.02 (214) 15:55:23    5.4   158.0   322.0
2017.08.02 (214) 16:00:11    5.8   150.0   309.0
2017.08.02 (214) 16:04:59    5.6   138.0   305.0
2017.08.02 (214) 16:10:23    5.6   147.0   300.0
2017.08.02 (214) 16:15:11    5.6   153.0   291.0
2017.08.02 (214) 16:19:59    5.6   152.0   294.0
2017.08.02 (214) 16:25:23    5.6   152.0   294.0
2017.08.02 (214) 16:30:11    5.4   150.0   294.0
2017.08.02 (214) 16:34:59    5.5   163.0   299.0
2017.08.02 (214) 16:40:23    5.4   175.0   302.0
2017.08.02 (214) 16:45:11    5.4   185.0   296.0
2017.08.02 (214) 16:49:59    5.3   184.0   294.0
2017.08.02 (214) 16:55:23    5.2   184.0   293.0
2017.08.02 (214) 17:00:11    5.2   185.0   300.0
2017.08.02 (214) 17:04:59    5.0   192.0   302.0
2017.08.02 (214) 17:10:23    4.9   190.0   311.0
2017.08.02 (214) 17:15:11    4.8   198.0   320.0
2017.08.02 (214) 17:19:59    4.9   187.0   314.0
2017.08.02 (214) 17:25:23    4.9   182.0   339.0
2017.08.02 (214) 17:30:11    5.0   187.0   328.0
2017.08.02 (214) 17:34:59    5.0   187.0   334.0
2017.08.02 (214) 17:40:23    4.9   187.0   325.0
2017.08.02 (214) 17:45:11    4.8   193.0   299.0
2017.08.02 (214) 17:49:59    4.8   196.0   309.0
2017.08.02 (214) 17:55:23    4.9   193.0   348.0
2017.08.02 (214) 18:00:11    4.9   192.0   331.0
2017.08.02 (214) 18:04:59    4.9   187.0   342.0
2017.08.02 (214) 18:10:23    4.9   190.0   317.0
2017.08.02 (214) 18:15:11    5.1   136.0   320.0
2017.08.02 (214) 18:19:59    5.2   182.0   340.0
2017.08.02 (214) 18:25:23    5.3   185.0   317.0
2017.08.02 (214) 18:30:11    5.3   182.0   314.0
2017.08.02 (214) 18:34:59    5.3   184.0   311.0
2017.08.02 (214) 18:40:23    5.4   187.0   305.0
2017.08.02 (214) 18:45:11    5.2   181.0   308.0
2017.08.02 (214) 18:49:59    5.4   211.0   331.0
2017.08.02 (214) 18:55:23    5.5   190.0   323.0
2017.08.02 (214) 19:00:11    5.6   167.0   314.0
2017.08.02 (214) 19:04:59    5.7   182.0   302.0
2017.08.02 (214) 19:10:23    5.8   178.0   299.0
2017.08.02 (214) 19:15:11    5.8   201.0   291.0
2017.08.02 (214) 19:19:59    5.8   216.0   285.0
2017.08.02 (214) 19:25:23    5.9   201.0   285.0
2017.08.02 (214) 19:30:11    5.9   211.0   286.0
2017.08.02 (214) 19:34:59    6.0   210.0   282.0
2017.08.02 (214) 19:40:23    6.0   225.0   268.0
2017.08.02 (214) 19:45:11    6.0   225.0   276.0
2017.08.02 (214) 19:49:59    6.0   218.0   265.0
2017.08.02 (214) 19:55:23    6.0   216.0   260.0
2017.08.02 (214) 20:00:11    6.0   241.0   256.0
2017.08.02 (214) 20:04:59    6.0   242.0   248.0
2017.08.02 (214) 20:10:23    6.0   230.0   254.0
2017.08.02 (214) 20:15:11    6.1   245.0   257.0
2017.08.02 (214) 20:19:59    5.9   247.0   250.0
2017.08.02 (214) 20:25:23    5.8   222.0   237.0
2017.08.02 (214) 20:30:11    5.7   228.0   242.0
2017.08.02 (214) 20:34:59    5.8   231.0   248.0
2017.08.02 (214) 20:40:23    5.6   228.0   237.0
2017.08.02 (214) 20:45:11    5.5   230.0   228.0
2017.08.02 (214) 20:49:59    5.5   224.0   241.0
2017.08.02 (214) 20:55:23    5.2   224.0   231.0
2017.08.02 (214) 21:00:11    4.9   228.0   231.0
2017.08.02 (214) 21:04:59    4.7   222.0   224.0
2017.08.02 (214) 21:10:23    4.4   213.0   221.0
2017.08.02 (214) 21:15:11    4.3   210.0   219.0
2017.08.02 (214) 21:19:59    4.0   205.0   241.0
2017.08.02 (214) 21:25:23    3.9   207.0   267.0
2017.08.02 (214) 21:30:11    3.8   208.0   270.0
2017.08.02 (214) 21:34:59    3.8   213.0   262.0
2017.08.02 (214) 21:40:23    3.7   218.0   256.0
2017.08.02 (214) 21:45:11    3.7   219.0   257.0
2017.08.02 (214) 21:49:59    3.5   215.0   244.0
2017.08.02 (214) 21:55:23    3.4   207.0   242.0
2017.08.02 (214) 22:00:11    3.3   207.0   250.0
2017.08.02 (214) 22:04:59    3.2   213.0   254.0
2017.08.02 (214) 22:10:23    3.1   210.0   250.0
2017.08.02 (214) 22:15:11    2.9   216.0   245.0
2017.08.02 (214) 22:19:59    2.9   215.0   256.0
2017.08.02 (214) 22:25:23    2.8   219.0   256.0
2017.08.02 (214) 22:30:11    2.8   216.0   260.0
2017.08.02 (214) 22:34:59    2.8   222.0   260.0
2017.08.02 (214) 22:40:23    2.7   228.0   264.0
2017.08.02 (214) 22:45:11    2.8   227.0   251.0
2017.08.02 (214) 22:49:59    2.7   218.0   245.0
2017.08.02 (214) 22:55:23    2.7   216.0   234.0
2017.08.02 (214) 23:00:11    2.6   211.0   239.0
2017.08.02 (214) 23:04:59    2.4   216.0   237.0
2017.08.02 (214) 23:10:23    2.2   205.0   244.0
2017.08.02 (214) 23:15:11    2.2   227.0   277.0
2017.08.02 (214) 23:19:59    2.2   245.0   286.0
2017.08.02 (214) 23:25:23    2.2   264.0   339.0
2017.08.02 (214) 23:30:11    2.2   306.0   335.0
2017.08.02 (214) 23:34:59    2.2   290.0   337.0
2017.08.02 (214) 23:40:23    2.2   271.0   332.0
2017.08.02 (214) 23:45:11  NaN     NaN     NaN  
2017.08.02 (214) 23:49:59    2.2   248.0   286.0
2017.08.02 (214) 23:55:23  NaN     NaN     NaN  
2017.08.03 (215) 00:00:11    2.1   256.0   283.0
2017.08.03 (215) 00:04:59  NaN     NaN     NaN  
2017.08.03 (215) 00:10:23    2.0   279.0   355.0
2017.08.03 (215) 00:15:11  NaN     NaN     NaN  
2017.08.03 (215) 00:19:59  NaN     NaN     NaN  
2017.08.03 (215) 00:25:23  NaN     NaN     NaN  
2017.08.03 (215) 00:30:11    2.1   262.0   280.0
2017.08.03 (215) 00:34:59  NaN     259.0   NaN  
2017.08.03 (215) 00:40:23    2.0   234.0   267.0
2017.08.03 (215) 00:45:11    2.0   254.0   276.0
2017.08.03 (215) 00:49:59    2.0   250.0   277.0
2017.08.03 (215) 00:55:23    2.0   239.0   279.0
2017.08.03 (215) 01:00:11    2.3   254.0   308.0
2017.08.03 (215) 01:04:59    1.9   242.0   283.0
2017.08.03 (215) 01:10:23    2.1   237.0   294.0
2017.08.03 (215) 01:15:11    1.9   234.0   273.0
2017.08.03 (215) 01:19:59    1.9   224.0   268.0
2017.08.03 (215) 01:25:23  NaN     NaN     NaN  
2017.08.03 (215) 01:30:11  NaN     NaN     NaN  
2017.08.03 (215) 01:34:59  NaN     NaN     NaN  
2017.08.03 (215) 01:40:23  NaN     NaN     NaN  
2017.08.03 (215) 01:45:11  NaN     NaN     NaN  
2017.08.03 (215) 01:49:59  NaN     NaN     NaN  
2017.08.03 (215) 01:55:23  NaN     NaN     NaN  
2017.08.03 (215) 02:00:11  NaN     NaN     NaN  
2017.08.03 (215) 02:04:59  NaN     NaN     NaN  
2017.08.03 (215) 02:10:23  NaN     NaN     NaN  
2017.08.03 (215) 02:15:11  NaN     NaN     NaN  
2017.08.03 (215) 02:19:59  NaN     NaN     NaN  
2017.08.03 (215) 02:25:23    2.6   343.0   366.0
2017.08.03 (215) 02:30:11    2.4   337.0   352.0
2017.08.03 (215) 02:34:59    2.4   331.0   351.0
2017.08.03 (215) 02:40:23  NaN     NaN     NaN  
2017.08.03 (215) 02:45:11  NaN     NaN     NaN  
2017.08.03 (215) 02:49:59  NaN     NaN     NaN  
2017.08.03 (215) 02:55:23  NaN     NaN     NaN  
2017.08.03 (215) 03:00:11  NaN     NaN     NaN  
2017.08.03 (215) 03:04:59  NaN     NaN     NaN  
2017.08.03 (215) 03:10:23  NaN     NaN     NaN  
2017.08.03 (215) 03:15:11  NaN     NaN     NaN  
2017.08.03 (215) 03:19:59  NaN     NaN     NaN  
2017.08.03 (215) 03:25:23  NaN     NaN     NaN  
2017.08.03 (215) 03:30:11  NaN     NaN     NaN  
2017.08.03 (215) 03:34:59  NaN     NaN     NaN  
2017.08.03 (215) 03:40:23  NaN     NaN     NaN  
2017.08.03 (215) 03:45:11  NaN     NaN     NaN  
2017.08.03 (215) 03:49:59  NaN     NaN     NaN  
2017.08.03 (215) 03:55:23    2.1   265.0   283.0
2017.08.03 (215) 04:00:11  NaN     NaN     NaN  
2017.08.03 (215) 04:04:59    2.2   268.0   305.0
2017.08.03 (215) 04:10:23  NaN     NaN     NaN  
2017.08.03 (215) 04:15:11  NaN     274.0   NaN  
2017.08.03 (215) 04:19:59    2.1   279.0   323.0
2017.08.03 (215) 04:25:23    2.2   305.0   349.0
2017.08.03 (215) 04:30:11    2.1   279.0   294.0
2017.08.03 (215) 04:34:59    2.1   257.0   283.0
2017.08.03 (215) 04:40:23  NaN     NaN     NaN  
2017.08.03 (215) 04:45:11  NaN     NaN     NaN  
2017.08.03 (215) 04:49:59  NaN     NaN     NaN  
2017.08.03 (215) 04:55:23  NaN     NaN     NaN  
2017.08.03 (215) 05:00:11  NaN     NaN     NaN  
2017.08.03 (215) 05:04:59  NaN     NaN     NaN  
2017.08.03 (215) 05:10:23  NaN     NaN     NaN  
2017.08.03 (215) 05:15:11  NaN     NaN     NaN  
2017.08.03 (215) 05:19:59  NaN     NaN     NaN  
2017.08.03 (215) 05:25:23  NaN     NaN     NaN  
2017.08.03 (215) 05:30:11  NaN     NaN     NaN  
2017.08.03 (215) 05:34:59  NaN     NaN     NaN  
2017.08.03 (215) 05:40:23  NaN     NaN     NaN  
2017.08.03 (215) 05:45:11  NaN     NaN     NaN  
2017.08.03 (215) 05:49:59  NaN     NaN     NaN  
2017.08.03 (215) 05:55:23  NaN     NaN     NaN  
2017.08.03 (215) 06:00:11  NaN     NaN     NaN  
2017.08.03 (215) 06:04:59  NaN     NaN     NaN  
2017.08.03 (215) 06:10:23  NaN     NaN     NaN  
2017.08.03 (215) 06:15:11  NaN     NaN     NaN  
2017.08.03 (215) 06:19:59  NaN     NaN     NaN  
2017.08.03 (215) 06:25:23  NaN     NaN     NaN  
2017.08.03 (215) 06:30:11  NaN     NaN     NaN  
2017.08.03 (215) 06:34:59  NaN     NaN     NaN  
2017.08.03 (215) 06:40:23  NaN     NaN     NaN  
2017.08.03 (215) 06:45:11  NaN     NaN     NaN  
2017.08.03 (215) 06:49:59  NaN     NaN     NaN  
2017.08.03 (215) 06:55:23  NaN     NaN     NaN  
2017.08.03 (215) 07:00:11  NaN     NaN     NaN  
2017.08.03 (215) 07:04:59  NaN     NaN     NaN  
2017.08.03 (215) 07:10:23  NaN     NaN     NaN  
2017.08.03 (215) 07:15:11  NaN     NaN     NaN  
2017.08.03 (215) 07:19:59  NaN     NaN     NaN  
2017.08.03 (215) 07:25:23  NaN     NaN     NaN  
2017.08.03 (215) 07:30:11  NaN     NaN     NaN  
2017.08.03 (215) 07:34:59  NaN     NaN     NaN  
2017.08.03 (215) 07:40:23  NaN     NaN     NaN  
2017.08.03 (215) 07:45:11  NaN     NaN     NaN  
2017.08.03 (215) 07:49:59  NaN     NaN     NaN  
2017.08.03 (215) 07:55:23  NaN     NaN     NaN  
2017.08.03 (215) 08:00:09  NaN     NaN     NaN  
2017.08.03 (215) 08:00:11  NaN     NaN     NaN  
2017.08.03 (215) 08:04:27  NaN     NaN     NaN  
2017.08.03 (215) 08:04:59  NaN     NaN     NaN  
2017.08.03 (215) 08:10:23  NaN     NaN     NaN  
2017.08.03 (215) 08:15:11  NaN     NaN     NaN  
2017.08.03 (215) 08:19:59  NaN     NaN     NaN  
2017.08.03 (215) 08:25:23  NaN     NaN     NaN  
2017.08.03 (215) 08:30:11  NaN     NaN     NaN  
2017.08.03 (215) 08:34:59  NaN     NaN     NaN  
2017.08.03 (215) 08:40:23  NaN     NaN     NaN  
2017.08.03 (215) 08:45:11  NaN     NaN     NaN  
2017.08.03 (215) 08:49:59  NaN     NaN     NaN  
2017.08.03 (215) 09:00:11  NaN     NaN     NaN  
2017.08.03 (215) 09:04:59  NaN     NaN     NaN  
2017.08.03 (215) 09:10:23  NaN     NaN     NaN  
2017.08.03 (215) 09:15:11  NaN     NaN     NaN  
2017.08.03 (215) 09:19:59  NaN     NaN     NaN  
2017.08.03 (215) 09:25:23  NaN     NaN     NaN  
2017.08.03 (215) 09:30:11  NaN     NaN     NaN  
2017.08.03 (215) 09:34:59  NaN     NaN     NaN  
2017.08.03 (215) 09:40:23    2.3   251.0   267.0
2017.08.03 (215) 09:45:11    2.6   224.0   244.0
2017.08.03 (215) 09:49:59    2.9   224.0   250.0
2017.08.03 (215) 09:55:23    3.2   222.0   245.0
2017.08.03 (215) 10:00:11    3.4   219.0   236.0
2017.08.03 (215) 10:04:59    3.6   231.0   234.0
2017.08.03 (215) 10:10:23    3.9   221.0   228.0
2017.08.03 (215) 10:15:11    4.0   219.0   233.0
2017.08.03 (215) 10:19:59    4.0   207.0   233.0
2017.08.03 (215) 10:25:23    4.1   207.0   230.0
2017.08.03 (215) 10:30:11    4.1   205.0   228.0
2017.08.03 (215) 10:34:59    4.3   198.0   244.0
2017.08.03 (215) 10:40:23    4.4   195.0   236.0
2017.08.03 (215) 10:45:11    4.4   159.0   231.0
2017.08.03 (215) 10:49:59    4.3   164.0   233.0
2017.08.03 (215) 10:55:23    4.4   164.0   236.0
2017.08.03 (215) 11:00:11    4.4   163.0   236.0
2017.08.03 (215) 11:04:59    4.5   230.0   254.0
2017.08.03 (215) 11:10:23    4.6   228.0   259.0
2017.08.03 (215) 11:15:11    4.7   236.0   264.0
2017.08.03 (215) 11:19:59    4.8   234.0   265.0
2017.08.03 (215) 11:25:23    4.7   234.0   260.0
2017.08.03 (215) 11:30:11    4.8   222.0   264.0
2017.08.03 (215) 11:34:59    4.7   205.0   254.0
2017.08.03 (215) 11:40:23    4.7   205.0   264.0
2017.08.03 (215) 11:45:11    4.7   221.0   265.0
2017.08.03 (215) 11:49:59    4.8   218.0   283.0
2017.08.03 (215) 11:55:23    4.9   210.0   286.0
2017.08.03 (215) 12:00:11    4.9   211.0   270.0
2017.08.03 (215) 12:04:59    4.9   207.0   273.0
2017.08.03 (215) 12:10:23    5.1   224.0   277.0
2017.08.03 (215) 12:15:11    4.9   218.0   280.0
2017.08.03 (215) 12:19:59    4.9   218.0   299.0
2017.08.03 (215) 12:25:23    5.0   163.0   279.0
2017.08.03 (215) 12:30:11    5.1   163.0   305.0
2017.08.03 (215) 12:34:59    5.2   167.0   297.0
2017.08.03 (215) 12:40:23    5.2   163.0   296.0
2017.08.03 (215) 12:45:11    5.3   163.0   291.0
2017.08.03 (215) 12:49:59    5.2   169.0   294.0
2017.08.03 (215) 12:55:23    5.2   164.0   312.0
2017.08.03 (215) 13:00:11    5.1   172.0   305.0
2017.08.03 (215) 13:04:59    5.1   169.0   312.0
2017.08.03 (215) 13:10:23    5.1   176.0   308.0
2017.08.03 (215) 13:15:11    4.9   175.0   291.0
2017.08.03 (215) 13:19:59    5.1   196.0   345.0
2017.08.03 (215) 13:25:23    5.2   185.0   339.0
2017.08.03 (215) 13:30:11    5.3   208.0   322.0
2017.08.03 (215) 13:34:59    5.4   216.0   309.0
2017.08.03 (215) 13:40:23    5.2   219.0   316.0
2017.08.03 (215) 13:45:11    5.3   218.0   326.0
2017.08.03 (215) 13:49:59    5.4   216.0   325.0
2017.08.03 (215) 13:55:23    5.3   211.0   312.0
2017.08.03 (215) 14:00:11    5.3   210.0   312.0
2017.08.03 (215) 14:04:59    5.5   213.0   326.0
2017.08.03 (215) 14:10:23    5.4   210.0   319.0
2017.08.03 (215) 14:15:11    5.4   205.0   309.0
2017.08.03 (215) 14:19:59    5.4   198.0   319.0
2017.08.03 (215) 14:25:23    5.3   193.0   332.0
2017.08.03 (215) 14:30:11    5.4   201.0   345.0
2017.08.03 (215) 14:34:59    5.5   187.0   331.0
2017.08.03 (215) 14:40:23    5.5   210.0   335.0
2017.08.03 (215) 14:45:11    5.6   181.0   335.0
2017.08.03 (215) 14:49:59    5.7   211.0   320.0
2017.08.03 (215) 14:55:23    5.7   218.0   312.0
2017.08.03 (215) 15:00:11    5.7   207.0   305.0
2017.08.03 (215) 15:04:59    5.7   205.0   296.0
2017.08.03 (215) 15:10:23    5.6   199.0   291.0
2017.08.03 (215) 15:15:11    5.5   192.0   305.0
2017.08.03 (215) 15:19:59    5.4   195.0   302.0
2017.08.03 (215) 15:25:23    5.3   192.0   314.0
2017.08.03 (215) 15:30:11    5.4   192.0   348.0
2017.08.03 (215) 15:34:59    5.6   190.0   342.0
2017.08.03 (215) 15:40:23    5.4   190.0   340.0
2017.08.03 (215) 15:45:11    5.4   196.0   335.0
2017.08.03 (215) 15:49:59    5.6   192.0   345.0
2017.08.03 (215) 15:55:23    5.7   192.0   346.0
2017.08.03 (215) 16:00:11    5.7   190.0   334.0
2017.08.03 (215) 16:04:59    5.8   187.0   334.0
2017.08.03 (215) 16:10:23    5.9   190.0   312.0
2017.08.03 (215) 16:15:11    5.9   184.0   308.0
2017.08.03 (215) 16:19:59    5.9   175.0   311.0
2017.08.03 (215) 16:25:23    5.8   179.0   311.0
2017.08.03 (215) 16:30:11    5.7   185.0   317.0
2017.08.03 (215) 16:34:59    5.7   179.0   314.0
2017.08.03 (215) 16:40:23    5.7   185.0   312.0
2017.08.03 (215) 16:45:11    5.8   182.0   328.0
2017.08.03 (215) 16:49:59    5.8   187.0   334.0
2017.08.03 (215) 16:55:23    5.9   182.0   322.0
2017.08.03 (215) 17:00:11    6.0   215.0   331.0
2017.08.03 (215) 17:04:59    5.9   198.0   326.0
2017.08.03 (215) 17:10:23    6.0   196.0   314.0
2017.08.03 (215) 17:15:11    6.2   204.0   308.0
2017.08.03 (215) 17:19:59    6.2   199.0   316.0
2017.08.03 (215) 17:25:23    6.0   196.0   320.0
2017.08.03 (215) 17:30:11    6.0   259.0   308.0
2017.08.03 (215) 17:34:59    6.1   227.0   319.0
2017.08.03 (215) 17:40:23    6.4   234.0   316.0
2017.08.03 (215) 17:45:11    6.5   237.0   325.0
2017.08.03 (215) 17:49:59    6.4   234.0   320.0
2017.08.03 (215) 17:55:23    6.4   234.0   319.0
2017.08.03 (215) 18:00:11    6.5   204.0   306.0
2017.08.03 (215) 18:04:59    6.5   190.0   305.0
2017.08.03 (215) 18:10:23    6.6   230.0   300.0
2017.08.03 (215) 18:15:11    6.6   189.0   294.0
2017.08.03 (215) 18:19:59    6.7   185.0   290.0
2017.08.03 (215) 18:25:23    6.8   182.0   290.0
2017.08.03 (215) 18:30:11    6.7   150.0   286.0
2017.08.03 (215) 18:34:59    6.6   184.0   286.0
2017.08.03 (215) 18:40:23    6.9   193.0   296.0
2017.08.03 (215) 18:45:11    6.9   204.0   294.0
2017.08.03 (215) 18:49:59    6.9   185.0   299.0
2017.08.03 (215) 18:55:23    6.7   184.0   297.0
2017.08.03 (215) 19:00:11    7.1   146.0   290.0
2017.08.03 (215) 19:04:59    7.1   176.0   283.0
2017.08.03 (215) 19:10:23    7.2   176.0   283.0
2017.08.03 (215) 19:15:11    7.2   241.0   282.0
2017.08.03 (215) 19:19:59    7.1   239.0   273.0
2017.08.03 (215) 19:25:23    7.2   222.0   267.0
2017.08.03 (215) 19:30:11    7.1   228.0   257.0
2017.08.03 (215) 19:34:59    7.0   211.0   256.0
2017.08.03 (215) 19:40:23    6.7   205.0   254.0
2017.08.03 (215) 19:45:11    6.6   208.0   253.0
2017.08.03 (215) 19:49:59    6.4   247.0   264.0
2017.08.03 (215) 19:55:23    6.3   244.0   271.0
2017.08.03 (215) 20:00:11    6.3   208.0   290.0
2017.08.03 (215) 20:04:59    6.2   222.0   274.0
2017.08.03 (215) 20:10:23    6.2   224.0   285.0
2017.08.03 (215) 20:15:11    6.3   231.0   277.0
2017.08.03 (215) 20:19:59    6.4   242.0   276.0
2017.08.03 (215) 20:25:23    6.4   247.0   274.0
2017.08.03 (215) 20:30:11    6.5   244.0   276.0
2017.08.03 (215) 20:34:59    6.4   245.0   270.0
2017.08.03 (215) 20:40:23    6.4   239.0   279.0
2017.08.03 (215) 20:45:11    6.4   227.0   268.0
2017.08.03 (215) 20:49:59    6.4   230.0   265.0
2017.08.03 (215) 20:55:23    6.7   230.0   290.0
2017.08.03 (215) 21:00:11    6.7   237.0   293.0
2017.08.03 (215) 21:04:59    6.7   228.0   271.0
2017.08.03 (215) 21:10:23    6.6   227.0   270.0
2017.08.03 (215) 21:15:11    6.6   230.0   277.0
2017.08.03 (215) 21:19:59    6.8   228.0   276.0
2017.08.03 (215) 21:25:23    6.6   225.0   268.0
2017.08.03 (215) 21:30:11    6.5   222.0   253.0
2017.08.03 (215) 21:34:59    6.6   216.0   257.0
2017.08.03 (215) 21:40:23    6.3   210.0   260.0
2017.08.03 (215) 21:45:11    6.0   205.0   262.0
2017.08.03 (215) 21:49:59    6.0   207.0   276.0
2017.08.03 (215) 21:55:23    5.8   204.0   276.0
2017.08.03 (215) 22:00:11    5.9   205.0   268.0
2017.08.03 (215) 22:04:59    5.6   204.0   260.0
2017.08.03 (215) 22:10:23    5.7   204.0   268.0
2017.08.03 (215) 22:15:11    5.5   204.0   257.0
2017.08.03 (215) 22:19:59    5.4   201.0   251.0
2017.08.03 (215) 22:25:23    5.3   202.0   267.0
2017.08.03 (215) 22:30:11    5.0   205.0   247.0
2017.08.03 (215) 22:34:59    4.8   201.0   264.0
2017.08.03 (215) 22:40:23    4.7   205.0   257.0
2017.08.03 (215) 22:45:11    4.4   202.0   253.0
2017.08.03 (215) 22:49:59    4.4   195.0   256.0
2017.08.03 (215) 22:55:23    4.4   205.0   254.0
2017.08.03 (215) 23:00:11    4.2   202.0   262.0
2017.08.03 (215) 23:04:59    4.4   204.0   268.0
2017.08.03 (215) 23:10:23    4.1   205.0   247.0
2017.08.03 (215) 23:15:11    4.2   198.0   259.0
2017.08.03 (215) 23:19:59    4.1   204.0   253.0
2017.08.03 (215) 23:25:23    4.3   205.0   274.0
2017.08.03 (215) 23:30:11    3.9   210.0   250.0
2017.08.03 (215) 23:34:59    4.2   204.0   293.0
2017.08.03 (215) 23:40:23    3.9   210.0   283.0
2017.08.03 (215) 23:45:11    4.0   201.0   276.0
2017.08.03 (215) 23:49:59    3.8   208.0   271.0
2017.08.03 (215) 23:55:23    4.0   222.0   320.0
2017.08.04 (216) 00:00:11    3.8   227.0   300.0
2017.08.04 (216) 00:04:59    3.9   224.0   308.0
2017.08.04 (216) 00:10:23    3.9   231.0   309.0
2017.08.04 (216) 00:15:11    3.9   231.0   346.0
2017.08.04 (216) 00:19:59    3.8   228.0   320.0
2017.08.04 (216) 00:25:23    3.9   227.0   345.0
2017.08.04 (216) 00:30:11    3.9   236.0   337.0
2017.08.04 (216) 00:34:59    4.0   233.0   320.0
2017.08.04 (216) 00:40:23    4.0   233.0   328.0
2017.08.04 (216) 00:45:11    4.0   233.0   317.0
2017.08.04 (216) 00:49:59    4.0   233.0   312.0
2017.08.04 (216) 00:55:23    4.3   236.0   309.0
2017.08.04 (216) 01:00:11    4.2   241.0   288.0
2017.08.04 (216) 01:04:59    4.4   231.0   290.0
2017.08.04 (216) 01:10:23    4.2   228.0   274.0
2017.08.04 (216) 01:15:11    4.7   227.0   308.0
2017.08.04 (216) 01:19:59    5.2   222.0   312.0
2017.08.04 (216) 01:25:23    5.1   224.0   296.0
2017.08.04 (216) 01:30:11    5.2   216.0   285.0
2017.08.04 (216) 01:34:59    5.3   218.0   265.0
2017.08.04 (216) 01:40:23    5.4   216.0   276.0
2017.08.04 (216) 01:45:11    5.3   218.0   270.0
2017.08.04 (216) 01:49:59    5.4   210.0   277.0
2017.08.04 (216) 01:55:23    5.5   213.0   273.0
2017.08.04 (216) 02:00:11    5.5   213.0   267.0
2017.08.04 (216) 02:04:59    5.6   215.0   264.0
2017.08.04 (216) 02:10:23    5.6   213.0   250.0
2017.08.04 (216) 02:15:11    5.5   211.0   256.0
2017.08.04 (216) 02:19:59    5.5   208.0   256.0
2017.08.04 (216) 02:25:23    5.6   208.0   260.0
2017.08.04 (216) 02:30:11    5.6   205.0   267.0
2017.08.04 (216) 02:34:59    5.6   207.0   254.0
2017.08.04 (216) 02:40:23    5.5   201.0   236.0
2017.08.04 (216) 02:45:11    5.2   205.0   251.0
2017.08.04 (216) 02:49:59    5.0   199.0   247.0
