yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.02 (214) 15:10:23    5.2   193.0   198.0
2017.08.02 (214) 15:15:11    5.1   186.0   198.0
2017.08.02 (214) 15:19:59    5.1   186.0   212.0
2017.08.02 (214) 15:25:23    5.1   188.0   198.0
2017.08.02 (214) 15:30:11    5.1   193.0   250.0
2017.08.02 (214) 15:34:59    5.2   179.0   252.0
2017.08.02 (214) 15:40:23    5.2   179.0   240.0
2017.08.02 (214) 15:45:11    5.3   179.0   221.0
2017.08.02 (214) 15:49:59    5.3   179.0   243.0
2017.08.02 (214) 15:55:23    5.4   193.0   335.0
2017.08.02 (214) 16:00:11    5.7   195.0   304.0
2017.08.02 (214) 16:04:59    5.5   191.0   331.0
2017.08.02 (214) 16:10:23    5.6   195.0   307.0
2017.08.02 (214) 16:15:11    5.6   195.0   361.0
2017.08.02 (214) 16:19:59    5.5   193.0   323.0
2017.08.02 (214) 16:25:23    5.5   193.0   312.0
2017.08.02 (214) 16:30:11    5.4   191.0   321.0
2017.08.02 (214) 16:34:59    5.4   195.0   307.0
2017.08.02 (214) 16:40:23    5.4   186.0   321.0
2017.08.02 (214) 16:45:11    5.4   188.0   309.0
2017.08.02 (214) 16:49:59    5.3   179.0   307.0
2017.08.02 (214) 16:55:23    5.2   183.0   314.0
2017.08.02 (214) 17:00:11    5.1   186.0   326.0
2017.08.02 (214) 17:04:59    4.9   193.0   271.0
2017.08.02 (214) 17:10:23    4.9   191.0   255.0
2017.08.02 (214) 17:15:11    4.9   195.0   266.0
2017.08.02 (214) 17:19:59    4.8   191.0   224.0
2017.08.02 (214) 17:25:23    4.9   193.0   274.0
2017.08.02 (214) 17:30:11    4.9   191.0   266.0
2017.08.02 (214) 17:34:59    4.9   193.0   262.0
2017.08.02 (214) 17:40:23    4.9   183.0   290.0
2017.08.02 (214) 17:45:11    4.8   191.0   236.0
2017.08.02 (214) 17:49:59    4.8   195.0   231.0
2017.08.02 (214) 17:55:23    4.9   186.0   271.0
2017.08.02 (214) 18:00:11    4.9   179.0   293.0
2017.08.02 (214) 18:04:59    4.9   179.0   326.0
2017.08.02 (214) 18:10:23    5.0   183.0   323.0
2017.08.02 (214) 18:15:11    5.0   186.0   326.0
2017.08.02 (214) 18:19:59    5.1   193.0   338.0
2017.08.02 (214) 18:25:23    5.2   183.0   326.0
2017.08.02 (214) 18:30:11    5.3   193.0   319.0
2017.08.02 (214) 18:34:59    5.4   193.0   321.0
2017.08.02 (214) 18:40:23    5.4   202.0   309.0
2017.08.02 (214) 18:45:11    5.2   191.0   302.0
2017.08.02 (214) 18:49:59    5.4   200.0   333.0
2017.08.02 (214) 18:55:23    5.5   195.0   347.0
2017.08.02 (214) 19:00:11    5.7   188.0   323.0
2017.08.02 (214) 19:04:59    5.6   188.0   312.0
2017.08.02 (214) 19:10:23    5.8   202.0   302.0
2017.08.02 (214) 19:15:11    5.8   219.0   300.0
2017.08.02 (214) 19:19:59    5.8   226.0   295.0
2017.08.02 (214) 19:25:23    5.9   221.0   288.0
2017.08.02 (214) 19:30:11    5.9   217.0   281.0
2017.08.02 (214) 19:34:59    6.0   221.0   278.0
2017.08.02 (214) 19:40:23    6.0   226.0   278.0
2017.08.02 (214) 19:45:11    6.0   226.0   274.0
2017.08.02 (214) 19:49:59    6.0   219.0   274.0
2017.08.02 (214) 19:55:23    6.0   221.0   262.0
2017.08.02 (214) 20:00:11    6.0   240.0   255.0
2017.08.02 (214) 20:04:59    6.0   226.0   255.0
2017.08.02 (214) 20:10:23    6.0   217.0   257.0
2017.08.02 (214) 20:15:11    6.0   233.0   247.0
2017.08.02 (214) 20:19:59    5.9   231.0   243.0
2017.08.02 (214) 20:25:23    5.8   224.0   243.0
2017.08.02 (214) 20:30:11    5.8   219.0   240.0
2017.08.02 (214) 20:34:59    5.7   228.0   238.0
2017.08.02 (214) 20:40:23    5.6   214.0   231.0
2017.08.02 (214) 20:45:11    5.6   221.0   233.0
2017.08.02 (214) 20:49:59    5.4   214.0   228.0
2017.08.02 (214) 20:55:23    5.2   209.0   228.0
2017.08.02 (214) 21:00:11    4.8   207.0   221.0
2017.08.02 (214) 21:04:59    4.7   212.0   231.0
2017.08.02 (214) 21:10:23    4.4   205.0   231.0
2017.08.02 (214) 21:15:11    4.2   202.0   233.0
2017.08.02 (214) 21:19:59    3.9   207.0   228.0
2017.08.02 (214) 21:25:23    3.8   200.0   233.0
2017.08.02 (214) 21:30:11    3.8   205.0   247.0
2017.08.02 (214) 21:34:59    3.8   226.0   255.0
2017.08.02 (214) 21:40:23    3.7   219.0   243.0
2017.08.02 (214) 21:45:11    3.7   212.0   238.0
2017.08.02 (214) 21:49:59    3.5   205.0   226.0
2017.08.02 (214) 21:55:23    3.4   207.0   231.0
2017.08.02 (214) 22:00:11    3.3   207.0   233.0
2017.08.02 (214) 22:04:59    3.2   207.0   243.0
2017.08.02 (214) 22:10:23    3.1   219.0   231.0
2017.08.02 (214) 22:15:11    2.9   209.0   238.0
2017.08.02 (214) 22:19:59    2.9   212.0   240.0
2017.08.02 (214) 22:25:23    2.8   221.0   236.0
2017.08.02 (214) 22:30:11    2.7   212.0   240.0
2017.08.02 (214) 22:34:59    2.7   217.0   247.0
2017.08.02 (214) 22:40:23    2.7   224.0   243.0
2017.08.02 (214) 22:45:11    2.7   221.0   257.0
2017.08.02 (214) 22:49:59    2.7   219.0   236.0
2017.08.02 (214) 22:55:23    2.6   221.0   236.0
2017.08.02 (214) 23:00:11    2.5   212.0   226.0
2017.08.02 (214) 23:04:59    2.4   205.0   224.0
2017.08.02 (214) 23:10:23    2.2   205.0   238.0
2017.08.02 (214) 23:15:11    2.2   226.0   250.0
2017.08.02 (214) 23:19:59    2.2   238.0   255.0
2017.08.02 (214) 23:25:23    2.2   262.0   283.0
2017.08.02 (214) 23:30:11  NaN     NaN     NaN  
2017.08.02 (214) 23:34:59  NaN     NaN     NaN  
2017.08.02 (214) 23:40:23    2.2   264.0   288.0
2017.08.02 (214) 23:45:11  NaN     NaN     NaN  
2017.08.02 (214) 23:49:59  NaN     NaN     NaN  
2017.08.02 (214) 23:55:23  NaN     NaN     NaN  
2017.08.03 (215) 00:00:11    2.1   257.0   290.0
2017.08.03 (215) 00:04:59  NaN     NaN     NaN  
2017.08.03 (215) 00:10:23  NaN     NaN     NaN  
2017.08.03 (215) 00:15:11  NaN     NaN     NaN  
2017.08.03 (215) 00:19:59  NaN     NaN     NaN  
2017.08.03 (215) 00:25:23  NaN     NaN     NaN  
2017.08.03 (215) 00:30:11  NaN     NaN     NaN  
2017.08.03 (215) 00:34:59  NaN     NaN     NaN  
2017.08.03 (215) 00:40:23    2.0   250.0   262.0
2017.08.03 (215) 00:45:11    2.0   250.0   259.0
2017.08.03 (215) 00:49:59    2.0   257.0   269.0
2017.08.03 (215) 00:55:23    1.9   240.0   252.0
2017.08.03 (215) 01:00:11    1.9   257.0   259.0
2017.08.03 (215) 01:04:59    1.9   245.0   257.0
2017.08.03 (215) 01:10:23    2.0   238.0   262.0
2017.08.03 (215) 01:15:11    1.9   245.0   250.0
2017.08.03 (215) 01:19:59    1.8   228.0   262.0
2017.08.03 (215) 01:25:23  NaN     NaN     NaN  
2017.08.03 (215) 01:30:11  NaN     NaN     NaN  
2017.08.03 (215) 01:34:59  NaN     NaN     NaN  
2017.08.03 (215) 01:40:23  NaN     NaN     NaN  
2017.08.03 (215) 01:45:11  NaN     NaN     NaN  
2017.08.03 (215) 01:49:59  NaN     NaN     NaN  
2017.08.03 (215) 01:55:23  NaN     NaN     NaN  
2017.08.03 (215) 02:00:11  NaN     NaN     NaN  
2017.08.03 (215) 02:04:59  NaN     NaN     NaN  
2017.08.03 (215) 02:10:23  NaN     NaN     NaN  
2017.08.03 (215) 02:15:11  NaN     NaN     NaN  
2017.08.03 (215) 02:19:59  NaN     NaN     NaN  
2017.08.03 (215) 02:25:23    2.4   333.0   357.0
2017.08.03 (215) 02:30:11  NaN     NaN     NaN  
2017.08.03 (215) 02:34:59  NaN     NaN     NaN  
2017.08.03 (215) 02:40:23  NaN     NaN     NaN  
2017.08.03 (215) 02:45:11  NaN     NaN     NaN  
2017.08.03 (215) 02:49:59  NaN     NaN     NaN  
2017.08.03 (215) 02:55:23  NaN     NaN     NaN  
2017.08.03 (215) 03:00:11  NaN     NaN     NaN  
2017.08.03 (215) 03:04:59  NaN     NaN     NaN  
2017.08.03 (215) 03:10:23  NaN     NaN     NaN  
2017.08.03 (215) 03:15:11  NaN     NaN     NaN  
2017.08.03 (215) 03:19:59  NaN     NaN     NaN  
2017.08.03 (215) 03:25:23  NaN     NaN     NaN  
2017.08.03 (215) 03:30:11  NaN     NaN     NaN  
2017.08.03 (215) 03:34:59  NaN     NaN     NaN  
2017.08.03 (215) 03:40:23  NaN     NaN     NaN  
2017.08.03 (215) 03:45:11  NaN     NaN     NaN  
2017.08.03 (215) 03:49:59  NaN     NaN     NaN  
2017.08.03 (215) 03:55:23  NaN     NaN     NaN  
2017.08.03 (215) 04:00:11  NaN     NaN     NaN  
2017.08.03 (215) 04:04:59  NaN     NaN     NaN  
2017.08.03 (215) 04:10:23  NaN     NaN     NaN  
2017.08.03 (215) 04:15:11  NaN     NaN     NaN  
2017.08.03 (215) 04:19:59  NaN     NaN     NaN  
2017.08.03 (215) 04:25:23  NaN     NaN     NaN  
2017.08.03 (215) 04:30:11  NaN     NaN     NaN  
2017.08.03 (215) 04:34:59  NaN     NaN     NaN  
2017.08.03 (215) 04:40:23  NaN     NaN     NaN  
2017.08.03 (215) 04:45:11  NaN     NaN     NaN  
2017.08.03 (215) 04:49:59  NaN     NaN     NaN  
2017.08.03 (215) 04:55:23  NaN     NaN     NaN  
2017.08.03 (215) 05:00:11  NaN     NaN     NaN  
2017.08.03 (215) 05:04:59  NaN     NaN     NaN  
2017.08.03 (215) 05:10:23  NaN     NaN     NaN  
2017.08.03 (215) 05:15:11  NaN     NaN     NaN  
2017.08.03 (215) 05:19:59  NaN     NaN     NaN  
2017.08.03 (215) 05:25:23  NaN     NaN     NaN  
2017.08.03 (215) 05:30:11  NaN     NaN     NaN  
2017.08.03 (215) 05:34:59  NaN     NaN     NaN  
2017.08.03 (215) 05:40:23  NaN     NaN     NaN  
2017.08.03 (215) 05:45:11  NaN     NaN     NaN  
2017.08.03 (215) 05:49:59  NaN     NaN     NaN  
2017.08.03 (215) 05:55:23  NaN     NaN     NaN  
2017.08.03 (215) 06:00:11  NaN     NaN     NaN  
2017.08.03 (215) 06:04:59  NaN     NaN     NaN  
2017.08.03 (215) 06:10:23  NaN     NaN     NaN  
2017.08.03 (215) 06:15:11  NaN     NaN     NaN  
2017.08.03 (215) 06:19:59  NaN     NaN     NaN  
2017.08.03 (215) 06:25:23  NaN     NaN     NaN  
2017.08.03 (215) 06:30:11  NaN     NaN     NaN  
2017.08.03 (215) 06:34:59  NaN     NaN     NaN  
2017.08.03 (215) 06:40:23  NaN     NaN     NaN  
2017.08.03 (215) 06:45:11  NaN     NaN     NaN  
2017.08.03 (215) 06:49:59  NaN     NaN     NaN  
2017.08.03 (215) 06:55:23  NaN     NaN     NaN  
2017.08.03 (215) 07:00:11  NaN     NaN     NaN  
2017.08.03 (215) 07:04:59  NaN     NaN     NaN  
2017.08.03 (215) 07:10:23  NaN     NaN     NaN  
2017.08.03 (215) 07:15:11  NaN     NaN     NaN  
2017.08.03 (215) 07:19:59  NaN     NaN     NaN  
2017.08.03 (215) 07:25:23  NaN     NaN     NaN  
2017.08.03 (215) 07:30:11  NaN     NaN     NaN  
2017.08.03 (215) 07:34:59  NaN     NaN     NaN  
2017.08.03 (215) 07:40:23  NaN     NaN     NaN  
2017.08.03 (215) 07:45:11  NaN     NaN     NaN  
2017.08.03 (215) 07:49:59  NaN     NaN     NaN  
2017.08.03 (215) 07:55:23  NaN     NaN     NaN  
2017.08.03 (215) 08:00:09  NaN     NaN     NaN  
2017.08.03 (215) 08:00:11  NaN     NaN     NaN  
2017.08.03 (215) 08:04:27  NaN     NaN     NaN  
2017.08.03 (215) 08:04:59  NaN     NaN     NaN  
2017.08.03 (215) 08:10:23  NaN     NaN     NaN  
2017.08.03 (215) 08:15:11  NaN     NaN     NaN  
2017.08.03 (215) 08:19:59  NaN     NaN     NaN  
2017.08.03 (215) 08:25:23  NaN     NaN     NaN  
2017.08.03 (215) 08:30:11  NaN     NaN     NaN  
2017.08.03 (215) 08:34:59  NaN     NaN     NaN  
2017.08.03 (215) 08:40:23  NaN     NaN     NaN  
2017.08.03 (215) 08:45:11  NaN     NaN     NaN  
2017.08.03 (215) 08:49:59  NaN     NaN     NaN  
2017.08.03 (215) 09:00:11  NaN     NaN     NaN  
2017.08.03 (215) 09:04:59  NaN     NaN     NaN  
2017.08.03 (215) 09:10:23  NaN     NaN     NaN  
2017.08.03 (215) 09:15:11  NaN     NaN     NaN  
2017.08.03 (215) 09:19:59  NaN     NaN     NaN  
2017.08.03 (215) 09:25:23  NaN     NaN     NaN  
2017.08.03 (215) 09:30:11  NaN     NaN     NaN  
2017.08.03 (215) 09:34:59  NaN     NaN     NaN  
2017.08.03 (215) 09:40:23  NaN     NaN     NaN  
2017.08.03 (215) 09:45:11    2.5   214.0   245.0
2017.08.03 (215) 09:49:59    2.9   224.0   224.0
2017.08.03 (215) 09:55:23    3.1   219.0   233.0
2017.08.03 (215) 10:00:11    3.5   224.0   252.0
2017.08.03 (215) 10:04:59    3.6   221.0   243.0
2017.08.03 (215) 10:10:23    3.9   219.0   231.0
2017.08.03 (215) 10:15:11    4.0   217.0   233.0
2017.08.03 (215) 10:19:59    4.0   219.0   240.0
2017.08.03 (215) 10:25:23    4.1   214.0   231.0
2017.08.03 (215) 10:30:11    4.2   217.0   245.0
2017.08.03 (215) 10:34:59    4.3   207.0   240.0
2017.08.03 (215) 10:40:23    4.4   212.0   233.0
2017.08.03 (215) 10:45:11    4.4   172.0   236.0
2017.08.03 (215) 10:49:59    4.3   167.0   233.0
2017.08.03 (215) 10:55:23    4.4   174.0   247.0
2017.08.03 (215) 11:00:11    4.5   160.0   236.0
2017.08.03 (215) 11:04:59    4.4   162.0   245.0
2017.08.03 (215) 11:10:23    4.7   157.0   266.0
2017.08.03 (215) 11:15:11    4.7   160.0   269.0
2017.08.03 (215) 11:19:59    4.8   164.0   255.0
2017.08.03 (215) 11:25:23    4.8   172.0   264.0
2017.08.03 (215) 11:30:11    4.7   172.0   257.0
2017.08.03 (215) 11:34:59    4.7   162.0   257.0
2017.08.03 (215) 11:40:23    4.6   157.0   255.0
2017.08.03 (215) 11:45:11    4.7   160.0   262.0
2017.08.03 (215) 11:49:59    4.8   169.0   269.0
2017.08.03 (215) 11:55:23    4.9   186.0   288.0
2017.08.03 (215) 12:00:11    4.9   186.0   309.0
2017.08.03 (215) 12:04:59    4.9   183.0   281.0
2017.08.03 (215) 12:10:23    4.9   172.0   297.0
2017.08.03 (215) 12:15:11    4.9   172.0   290.0
2017.08.03 (215) 12:19:59    4.9   176.0   283.0
2017.08.03 (215) 12:25:23    5.1   181.0   309.0
2017.08.03 (215) 12:30:11    5.1   169.0   302.0
2017.08.03 (215) 12:34:59    5.3   183.0   309.0
2017.08.03 (215) 12:40:23    5.2   179.0   300.0
2017.08.03 (215) 12:45:11    5.3   183.0   300.0
2017.08.03 (215) 12:49:59    5.1   176.0   304.0
2017.08.03 (215) 12:55:23    5.2   186.0   309.0
2017.08.03 (215) 13:00:11    5.0   207.0   316.0
2017.08.03 (215) 13:04:59    5.1   195.0   340.0
2017.08.03 (215) 13:10:23    4.9   207.0   335.0
2017.08.03 (215) 13:15:11    4.9   198.0   293.0
2017.08.03 (215) 13:19:59    5.1   195.0   369.0
2017.08.03 (215) 13:25:23    5.1   219.0   347.0
2017.08.03 (215) 13:30:11    5.3   205.0   331.0
2017.08.03 (215) 13:34:59    5.3   209.0   342.0
2017.08.03 (215) 13:40:23    5.3   217.0   342.0
2017.08.03 (215) 13:45:11    5.3   224.0   333.0
2017.08.03 (215) 13:49:59    5.3   205.0   357.0
2017.08.03 (215) 13:55:23    5.4   217.0   347.0
2017.08.03 (215) 14:00:11    5.4   217.0   314.0
2017.08.03 (215) 14:04:59    5.5   219.0   333.0
2017.08.03 (215) 14:10:23    5.4   207.0   319.0
2017.08.03 (215) 14:15:11    5.4   214.0   328.0
2017.08.03 (215) 14:19:59    5.4   200.0   338.0
2017.08.03 (215) 14:25:23    5.3   212.0   359.0
2017.08.03 (215) 14:30:11    5.3   202.0   378.0
2017.08.03 (215) 14:34:59    5.5   212.0   359.0
2017.08.03 (215) 14:40:23    5.5   209.0   342.0
2017.08.03 (215) 14:45:11    5.6   221.0   347.0
2017.08.03 (215) 14:49:59    5.7   240.0   331.0
2017.08.03 (215) 14:55:23    5.7   226.0   331.0
2017.08.03 (215) 15:00:11    5.7   217.0   319.0
2017.08.03 (215) 15:04:59    5.7   212.0   319.0
2017.08.03 (215) 15:10:23    5.7   205.0   314.0
2017.08.03 (215) 15:15:11    5.4   195.0   316.0
2017.08.03 (215) 15:19:59    5.4   200.0   326.0
2017.08.03 (215) 15:25:23    5.3   200.0   309.0
2017.08.03 (215) 15:30:11    5.4   198.0   371.0
2017.08.03 (215) 15:34:59    5.4   200.0   385.0
2017.08.03 (215) 15:40:23    5.4   186.0   359.0
2017.08.03 (215) 15:45:11    5.5   188.0   340.0
2017.08.03 (215) 15:49:59    5.4   195.0   359.0
2017.08.03 (215) 15:55:23    5.7   198.0   366.0
2017.08.03 (215) 16:00:11    5.7   193.0   350.0
2017.08.03 (215) 16:04:59    5.8   193.0   364.0
2017.08.03 (215) 16:10:23    5.9   195.0   321.0
2017.08.03 (215) 16:15:11    5.9   174.0   309.0
2017.08.03 (215) 16:19:59    5.9   193.0   340.0
2017.08.03 (215) 16:25:23    5.8   181.0   316.0
2017.08.03 (215) 16:30:11    5.7   183.0   321.0
2017.08.03 (215) 16:34:59    5.8   188.0   321.0
2017.08.03 (215) 16:40:23    5.7   181.0   331.0
2017.08.03 (215) 16:45:11    5.8   181.0   328.0
2017.08.03 (215) 16:49:59    5.7   188.0   335.0
2017.08.03 (215) 16:55:23    5.8   195.0   328.0
2017.08.03 (215) 17:00:11    5.9   212.0   323.0
2017.08.03 (215) 17:04:59    5.9   198.0   342.0
2017.08.03 (215) 17:10:23    6.1   202.0   331.0
2017.08.03 (215) 17:15:11    6.2   209.0   316.0
2017.08.03 (215) 17:19:59    6.2   202.0   312.0
2017.08.03 (215) 17:25:23    6.0   205.0   340.0
2017.08.03 (215) 17:30:11    6.0   212.0   312.0
2017.08.03 (215) 17:34:59    6.2   226.0   323.0
2017.08.03 (215) 17:40:23    6.1   245.0   321.0
2017.08.03 (215) 17:45:11    6.3   236.0   321.0
2017.08.03 (215) 17:49:59    6.3   233.0   316.0
2017.08.03 (215) 17:55:23    6.4   231.0   316.0
2017.08.03 (215) 18:00:11    6.4   231.0   314.0
2017.08.03 (215) 18:04:59    6.5   233.0   309.0
2017.08.03 (215) 18:10:23    6.5   233.0   302.0
2017.08.03 (215) 18:15:11    6.7   233.0   300.0
2017.08.03 (215) 18:19:59    6.7   207.0   285.0
2017.08.03 (215) 18:25:23    6.7   200.0   297.0
2017.08.03 (215) 18:30:11    6.7   195.0   283.0
2017.08.03 (215) 18:34:59    6.7   202.0   283.0
2017.08.03 (215) 18:40:23    6.8   198.0   290.0
2017.08.03 (215) 18:45:11    6.9   212.0   300.0
2017.08.03 (215) 18:49:59    6.9   205.0   302.0
2017.08.03 (215) 18:55:23    6.8   195.0   302.0
2017.08.03 (215) 19:00:11    7.0   179.0   288.0
2017.08.03 (215) 19:04:59    7.2   236.0   293.0
2017.08.03 (215) 19:10:23    7.1   228.0   285.0
2017.08.03 (215) 19:15:11    7.1   233.0   274.0
2017.08.03 (215) 19:19:59    7.1   240.0   262.0
2017.08.03 (215) 19:25:23    7.1   240.0   274.0
2017.08.03 (215) 19:30:11    7.0   231.0   259.0
2017.08.03 (215) 19:34:59    6.9   214.0   262.0
2017.08.03 (215) 19:40:23    6.6   214.0   259.0
2017.08.03 (215) 19:45:11    6.6   209.0   250.0
2017.08.03 (215) 19:49:59    6.2   214.0   257.0
2017.08.03 (215) 19:55:23    6.2   228.0   264.0
2017.08.03 (215) 20:00:11    6.2   224.0   262.0
2017.08.03 (215) 20:04:59    6.1   221.0   276.0
2017.08.03 (215) 20:10:23    6.2   221.0   271.0
2017.08.03 (215) 20:15:11    6.3   245.0   266.0
2017.08.03 (215) 20:19:59    6.3   245.0   264.0
2017.08.03 (215) 20:25:23    6.4   238.0   264.0
2017.08.03 (215) 20:30:11    6.4   240.0   266.0
2017.08.03 (215) 20:34:59    6.4   233.0   266.0
2017.08.03 (215) 20:40:23    6.5   238.0   245.0
2017.08.03 (215) 20:45:11    6.5   226.0   247.0
2017.08.03 (215) 20:49:59    6.5   228.0   252.0
2017.08.03 (215) 20:55:23    6.6   226.0   264.0
2017.08.03 (215) 21:00:11    6.5   231.0   262.0
2017.08.03 (215) 21:04:59    6.7   221.0   264.0
2017.08.03 (215) 21:10:23    6.6   214.0   250.0
2017.08.03 (215) 21:15:11    6.7   221.0   262.0
2017.08.03 (215) 21:19:59    6.7   224.0   247.0
2017.08.03 (215) 21:25:23    6.5   214.0   247.0
2017.08.03 (215) 21:30:11    6.5   214.0   247.0
2017.08.03 (215) 21:34:59    6.5   207.0   238.0
2017.08.03 (215) 21:40:23    6.3   209.0   245.0
2017.08.03 (215) 21:45:11    6.0   207.0   245.0
2017.08.03 (215) 21:49:59    5.8   205.0   238.0
2017.08.03 (215) 21:55:23    5.8   205.0   243.0
2017.08.03 (215) 22:00:11    5.7   205.0   240.0
2017.08.03 (215) 22:04:59    5.6   207.0   240.0
2017.08.03 (215) 22:10:23    5.6   202.0   236.0
2017.08.03 (215) 22:15:11    5.6   207.0   233.0
2017.08.03 (215) 22:19:59    5.4   200.0   231.0
2017.08.03 (215) 22:25:23    5.1   205.0   236.0
2017.08.03 (215) 22:30:11    5.0   205.0   233.0
2017.08.03 (215) 22:34:59    4.8   202.0   228.0
2017.08.03 (215) 22:40:23    4.8   202.0   245.0
2017.08.03 (215) 22:45:11    4.3   202.0   228.0
2017.08.03 (215) 22:49:59    4.4   198.0   238.0
2017.08.03 (215) 22:55:23    4.4   209.0   245.0
2017.08.03 (215) 23:00:11    4.2   200.0   243.0
2017.08.03 (215) 23:04:59    4.3   212.0   240.0
2017.08.03 (215) 23:10:23    4.1   202.0   231.0
2017.08.03 (215) 23:15:11    4.1   205.0   236.0
2017.08.03 (215) 23:19:59    4.1   207.0   250.0
2017.08.03 (215) 23:25:23    4.2   214.0   252.0
2017.08.03 (215) 23:30:11    3.9   209.0   236.0
2017.08.03 (215) 23:34:59    3.9   207.0   252.0
2017.08.03 (215) 23:40:23    3.9   202.0   266.0
2017.08.03 (215) 23:45:11    3.8   214.0   262.0
2017.08.03 (215) 23:49:59    3.8   207.0   269.0
2017.08.03 (215) 23:55:23    3.7   221.0   293.0
2017.08.04 (216) 00:00:11    3.7   224.0   274.0
2017.08.04 (216) 00:04:59    3.7   224.0   285.0
2017.08.04 (216) 00:10:23    3.7   231.0   276.0
2017.08.04 (216) 00:15:11    3.7   226.0   288.0
2017.08.04 (216) 00:19:59    3.7   233.0   304.0
2017.08.04 (216) 00:25:23    3.8   224.0   302.0
2017.08.04 (216) 00:30:11    3.9   240.0   302.0
2017.08.04 (216) 00:34:59    3.7   236.0   290.0
2017.08.04 (216) 00:40:23    4.0   228.0   304.0
2017.08.04 (216) 00:45:11    4.0   233.0   293.0
2017.08.04 (216) 00:49:59    4.0   233.0   285.0
2017.08.04 (216) 00:55:23    4.1   233.0   288.0
2017.08.04 (216) 01:00:11    4.1   224.0   281.0
2017.08.04 (216) 01:04:59    4.5   224.0   276.0
2017.08.04 (216) 01:10:23    4.2   228.0   257.0
2017.08.04 (216) 01:15:11    4.4   224.0   252.0
2017.08.04 (216) 01:19:59    4.8   214.0   269.0
2017.08.04 (216) 01:25:23    4.7   214.0   266.0
2017.08.04 (216) 01:30:11    4.7   217.0   245.0
2017.08.04 (216) 01:34:59    5.1   217.0   245.0
2017.08.04 (216) 01:40:23    5.1   221.0   266.0
2017.08.04 (216) 01:45:11    5.1   219.0   250.0
2017.08.04 (216) 01:49:59    5.1   212.0   247.0
2017.08.04 (216) 01:55:23    5.4   212.0   257.0
2017.08.04 (216) 02:00:11    5.5   214.0   252.0
2017.08.04 (216) 02:04:59    5.7   212.0   245.0
2017.08.04 (216) 02:10:23    5.6   214.0   252.0
2017.08.04 (216) 02:15:11    5.6   209.0   250.0
2017.08.04 (216) 02:19:59    5.6   207.0   255.0
2017.08.04 (216) 02:25:23    5.5   202.0   238.0
2017.08.04 (216) 02:30:11    5.6   202.0   236.0
2017.08.04 (216) 02:34:59    5.6   202.0   231.0
2017.08.04 (216) 02:40:23    5.5   209.0   231.0
2017.08.04 (216) 02:45:11    5.2   209.0   226.0
2017.08.04 (216) 02:49:59    4.8   198.0   226.0
